"author_id","author_name","institution_id","inst_name","num_articles","min_pubyear","max_pubyear","journals"
A5086868469,Kai-Michael Hingst,I285663978,Weatherford College,1,2006,2006,{ZRG}
A5086895833,Besprochen Von Martin,I174183983,Maria Curie-Skłodowska University,1,1992,1992,{ZRG}
A5086895833,Besprochen Von Martin,I2802442800,Deutsches Forschungsnetz,1,1992,1992,{ZRG}
A5086897141,Gerrit Manssen,I60668342,University of Regensburg,1,2015,2015,{JURA}
A5086926622,Garonne Bezjak,I4210100691,Federal Ministry of Justice and Consumer Protection,1,2018,2018,{ZStW}
A5086967757,Johannes Liebrecht,I202697423,University of Zurich,1,2020,2020,{ZRG}
A5086967757,Johannes Liebrecht,I4210125361,Walter de Gruyter (Germany),1,2023,2023,"{ZRG,ZRG}"
A5087012277,Christian Herles,I20121455,Bielefeld University,1,2013,2013,{JURA}
A5087012277,Christian Herles,I8204097,Ludwig-Maximilians-Universität München,1,2013,2013,{JURA}
A5087027250,Joachim Renzikowski,I4210162579,Francke Foundations,1,2010,2010,{ZStW}
A5087027250,Joachim Renzikowski,I68956291,Martin Luther University Halle-Wittenberg,5,2017,2023,"{JR,JR,JR,JR,JR}"
A5087053271,Pius O. Dolzer,I85384741,Heidelberg University,1,2017,2017,{ZGR}
A5087062959,Susann Kroke,I4210162579,Francke Foundations,1,2010,2010,{JURA}
A5087069109,Th. Schirmer,I4210164879,Bobst (United Kingdom),2,1882,1891,"{ZRG,ZRG}"
A5087070547,Julius Buckler,I54009628,University of Bayreuth,1,2019,2019,{JURA}
A5087089664,Eberhard Schmidt,I11074976,"Stiftung Wissenschaft und Politik, German Institute for International and Security Affairs",1,2005,2005,{KritV}
A5087089664,Eberhard Schmidt,I114090438,Goethe University Frankfurt,1,2005,2005,{KritV}
A5087089664,Eberhard Schmidt,I135140700,University of Bonn,1,2005,2005,{KritV}
A5087089664,Eberhard Schmidt,I180437899,University of Bremen,1,2005,2005,{KritV}
A5087089664,Eberhard Schmidt,I4210091042,Gesundheitsdienst,1,2005,2005,{KritV}
A5087089664,Eberhard Schmidt,I4210128066,Medizinisch Wissenschaftliche Verlagsgesellschaft (Germany),1,2005,2005,{KritV}
A5087089664,Eberhard Schmidt,I4210149867,Institut für Pflanzenkultur (Germany),1,2005,2005,{KritV}
A5087093828,Ute Sacksofsky,I114090438,Goethe University Frankfurt,1,2021,2021,{JURA}
A5087103049,Thomas Kreuder,I114112103,Leibniz University Hannover,1,1993,1993,{KJ}
A5087103049,Thomas Kreuder,I159176309,Universität Hamburg,1,1993,1993,{KJ}
A5087103049,Thomas Kreuder,I180437899,University of Bremen,1,1993,1993,{KJ}
A5087103049,Thomas Kreuder,I4210136595,Hamburg Institut (Germany),1,1993,1993,{KJ}
A5087103049,Thomas Kreuder,I4210154893,Altrecht GGZ,1,1993,1993,{KJ}
A5087111784,Christoph S. Herrmann,I186354981,University of Passau,1,2018,2018,{JURA}
A5087123529,Tatjana Hörnle,I149899117,Max Planck Society,2,2019,2020,"{NStZ,JZ}"
A5087123529,Tatjana Hörnle,I39343248,Humboldt-Universität zu Berlin,1,2017,2017,{ZStW}
A5087123529,Tatjana Hörnle,I4210134943,"Max Planck Institute for the Study of Crime, Security and Law",3,2019,2021,"{NStZ,JZ,ZStW}"
A5087131094,Eva Kiel,I180923762,University of Cologne,1,2022,2022,{ZStW}
A5087141015,Cai Rüffer,I161103922,Philipps University of Marburg,1,2012,2012,{JURA}
A5087159019,Birgit Schneider,I177802217,University of Mannheim,1,2018,2018,{JURA}
A5087182884,Federico Battaglia,I202697423,University of Zurich,1,2020,2020,{ZRG}
A5087182884,Federico Battaglia,I66752286,University of Milano-Bicocca,1,2022,2022,{ZRG}
A5087187819,Sascha Sebastian,I18860807,Wittenberg University,1,2015,2015,{JURA}
A5087187819,Sascha Sebastian,I68956291,Martin Luther University Halle-Wittenberg,2,2015,2015,"{JURA,JURA}"
A5087188135,Nina Benz,I223822909,Heidelberg University,1,2022,2022,{ZGR}
A5087194466,Aziz Ismatov,I60134161,Nagoya University,1,2018,2018,{ZStW}
A5087194983,Eberhard Schmidt,I4210090995,Diplomatique,1,1969,1969,{ZRG}
A5087230628,Anika Klafki,I113456305,Leuphana University of Lüneburg,1,2020,2020,{KritV}
A5087230628,Anika Klafki,I177802217,University of Mannheim,1,2020,2020,{KritV}
A5087230628,Anika Klafki,I78650965,TU Dresden,1,2020,2020,{KritV}
A5087230628,Anika Klafki,I869660684,University of the Western Cape,1,2020,2020,{KritV}
A5087269273,Barbara Dietrich,I4210164098,Hannover Re (Germany),2,1973,1973,"{KJ,KJ}"
A5087334995,Werner Hinz,I185848579,E Ink (South Korea),1,2021,2021,{MDR}
A5087334995,Werner Hinz,I4210104827,Klinikum Itzehoe,4,2010,2019,"{JR,JR,JR,JR}"
A5087334995,Werner Hinz,I4210154893,Altrecht GGZ,1,2021,2021,{MDR}
A5087375405,C. Roland Wolf,I159176309,Universität Hamburg,1,2023,2023,{ZFA}
A5087375405,C. Roland Wolf,I2799622659,Federal Ministry of Labour and Social Affairs,1,2021,2021,{ZFA}
A5087375405,C. Roland Wolf,I4210150596,Allgemeine Unfallversicherungsanstalt,1,2023,2023,{ZFA}
A5087409493,Stéphan Harbarth,I1329727292,Deutscher Bundestag,1,2016,2016,{ZGR}
A5087409493,Stéphan Harbarth,I158636061,Deutz (Germany),1,2017,2017,{ZGR}
A5087409493,Stéphan Harbarth,I223822909,Heidelberg University,1,2018,2018,{ZGR}
A5087471246,Harald Baum,I149899117,Max Planck Society,4,2004,2020,"{ZGR,RabelsZ,RabelsZ,RabelsZ}"
A5087471246,Harald Baum,I4210112296,Max Planck Institute for Comparative and International Private Law,4,2004,2020,"{ZGR,RabelsZ,RabelsZ,RabelsZ}"
A5087560197,Thomas Vesting,I114090438,Goethe University Frankfurt,1,1988,1988,{KJ}
A5087560197,Thomas Vesting,I114112103,Leibniz University Hannover,1,1988,1988,{KJ}
A5087591432,Ralf Uhrich,I54009628,University of Bayreuth,2,2011,2012,"{JURA,JURA}"
A5087595367,Klaus-Martin Groth,I114090438,Goethe University Frankfurt,1,1988,1988,{KJ}
A5087595367,Klaus-Martin Groth,I114112103,Leibniz University Hannover,1,1988,1988,{KJ}
A5087595367,Klaus-Martin Groth,I285663978,Weatherford College,1,2013,2013,{KJ}
A5087612708,Alexander Hellgardt,I149899117,Max Planck Society,3,2012,2018,"{AG,RabelsZ,JuS}"
A5087612708,Alexander Hellgardt,I4210134321,Max Planck Institute for Tax Law and Public Finance,4,2011,2018,"{AG,ZGR,RabelsZ,JuS}"
A5087645319,Günther Stahlmann,I114090438,Goethe University Frankfurt,1,1985,1985,{KJ}
A5087645319,Günther Stahlmann,I159176309,Universität Hamburg,2,1983,1985,"{KJ,KJ}"
A5087645319,Günther Stahlmann,I180437899,University of Bremen,1,1985,1985,{KJ}
A5087645319,Günther Stahlmann,I201850948,Fulda University of Applied Sciences,1,1985,1985,{KJ}
A5087645319,Günther Stahlmann,I4210124050,Forschungsstätte der Evangelischen Studiengemeinschaft,1,1983,1983,{KJ}
A5087645319,Günther Stahlmann,I4210142289,MVZ - Kurfürstendamm,1,1985,1985,{KJ}
A5087686235,Matjaž Ambrož,I153976015,University of Ljubljana,1,2006,2006,{ZStW}
A5087729436,Shéhérazade Elyazidi,I149899117,Max Planck Society,1,2020,2020,{RabelsZ}
A5087729436,Shéhérazade Elyazidi,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2020,2020,{RabelsZ}
A5087733139,Martin Mengden,I197323543,Johannes Gutenberg University Mainz,1,2015,2015,{JURA}
A5087820027,Arne Wittig,I197323543,Johannes Gutenberg University Mainz,1,2020,2020,{ZGR}
A5087970637,Friedrich Merzbacher,I4210154893,Altrecht GGZ,1,1978,1978,{ZRG}
A5087979784,Mark A. Zöller,I8204097,Ludwig-Maximilians-Universität München,1,2023,2023,{ZStW}
A5087979784,Mark A. Zöller,I89864525,Universität Trier,1,2012,2012,{ZStW}
A5088018716,Pierangelo Buongiorno,I55133342,University of Macerata,1,2022,2022,{ZRG}
A5088022429,Anna Leisner-Egensperger,I1302207122,Carl Zeiss (Germany),1,2018,2018,{Verw}
A5088022429,Anna Leisner-Egensperger,I76198965,Friedrich Schiller University Jena,1,2018,2018,{Verw}
A5088029794,Stephan Berndt,I176453806,University of Potsdam,1,2017,2017,{JURA}
A5088041502,Gisela Drossbach,I8204097,Ludwig-Maximilians-Universität München,1,2023,2023,{ZRG}
A5088108285,Markus S. Rieder,I2799359763,Office of the Attorney General,1,2009,2009,{ZGR}
A5088147610,Reinhard W. Hoffmann,I4210165067,Artistic Realization Technologies,1,1970,1970,{KJ}
A5088147610,Reinhard W. Hoffmann,I82514191,Honeywell (United States),1,1969,1969,{KJ}
A5088156216,J Rückert,I3039010084,Tamedia (Switzerland),1,2013,2013,{ZRG}
A5088192811,Roman Trips-Hebert,I1329727292,Deutscher Bundestag,1,2015,2015,{JR}
A5088198736,Rolf Stürner,I161046081,University of Freiburg,1,2021,2021,{JURA}
A5088217333,Patrick Velte,I113456305,Leuphana University of Lüneburg,1,2015,2015,{ZGR}
A5088217333,Patrick Velte,I159176309,Universität Hamburg,1,2015,2015,{ZGR}
A5088217333,Patrick Velte,I190134885,Helmut Schmidt University,1,2015,2015,{ZGR}
A5088217333,Patrick Velte,I4210121101,München Klinik,1,2019,2019,{AG}
A5088217333,Patrick Velte,I4210163226,Leibniz Institute for Financial Research SAFE,1,2009,2009,{AG}
A5088217333,Patrick Velte,I4210165760,College of Accounting,1,2009,2009,{AG}
A5088217333,Patrick Velte,I43980791,Clausthal University of Technology,1,2015,2015,{ZGR}
A5088217333,Patrick Velte,I4665924,University of Rostock,1,2015,2015,"{ZGR,ZGR}"
A5088217333,Patrick Velte,I8087733,University of Tübingen,1,2019,2019,{AG}
A5088217333,Patrick Velte,I8204097,Ludwig-Maximilians-Universität München,1,2019,2019,{AG}
A5088226908,Jan-Philip Utech,I114090438,Goethe University Frankfurt,2,2018,2020,"{JURA,JURA}"
A5088233418,Hanno Merkt,I161046081,University of Freiburg,4,2015,2017,"{ZGR,ZGR,ZGR,ZGR}"
A5088266530,Christoph Bezemek,I15766117,University of Graz,1,2018,2018,{Staat}
A5088283997,Karl Wilhelm Nitzsch,I2803021075,New York Public Library,1,1894,1894,{ZRG}
A5088283997,Karl Wilhelm Nitzsch,I57206974,New York University,1,1894,1894,{ZRG}
A5088367793,Dörthe Engelcke,I149899117,Max Planck Society,1,2020,2020,{RabelsZ}
A5088367793,Dörthe Engelcke,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2020,2020,{RabelsZ}
A5088367927,Tobias Mushoff,I11074976,"Stiftung Wissenschaft und Politik, German Institute for International and Security Affairs",1,2005,2005,{KritV}
A5088378198,Tim-Jannes Wieck,I32021983,Kiel University,1,2020,2020,{JURA}
A5088390302,Sarah Nietner,I90523175,Bucerius Law School,1,2014,2014,{JURA}
A5088407982,Lisa Marleen Guntermann,I44260953,Heinrich Heine University Düsseldorf,2,2021,2023,"{ZGR,ZGR}"
A5088407982,Lisa Marleen Guntermann,I90523175,Bucerius Law School,1,2023,2023,{ZGR}
A5088422991,Hans-Peter Schneider,I114090438,Goethe University Frankfurt,1,1997,1997,{KJ}
A5088422991,Hans-Peter Schneider,I119916105,Augsburg University,1,1997,1997,{KJ}
A5088431439,J.H.A. Lokin,I285663978,Weatherford College,1,2006,2006,{ZRG}
A5088432517,Jantina Nord,I162015237,Wismar University of Applied Sciences,1,2009,2009,{JURA}
A5088448960,Tobias von Bressensdorf,I4210089832,Berufsgenossenschaft für Gesundheitsdienst und Wohlfahrtspflege,1,2016,2016,{JURA}
A5088448960,Tobias von Bressensdorf,I926574661,Leipzig University,2,2016,2016,"{JURA,JURA}"
A5088479015,Martin Borowsky,I4210145373,Federal Supreme Court of Switzerland,1,2022,2022,{KJ}
A5088532209,Florian Knauer,I39343248,Humboldt-Universität zu Berlin,2,2012,2014,"{JURA,ZStW}"
A5088543861,Maximilian Mödinger,I223822909,Heidelberg University,1,2021,2021,{JURA}
A5088570344,Mark Cole,I186903577,University of Luxembourg,2,2005,2014,"{ZRP,KritV}"
A5088570344,Mark Cole,I22465464,University of Münster,1,2014,2014,{KritV}
A5088570344,Mark Cole,I4210123850,Institute for New Media,1,2014,2014,{KritV}
A5088570344,Mark Cole,I4210138330,Institut für Medien- und Kommunikationspolitik,1,2014,2014,{KritV}
A5088575093,André Pressel,I161046081,University of Freiburg,1,2012,2012,{JURA}
A5088575093,André Pressel,I91712215,Saarland University,2,2009,2012,"{JURA,JURA}"
A5088606062,Tobias Ceffinato,I54009628,University of Bayreuth,1,2013,2013,{JURA}
A5088620884,Christopher Woitkewitsch,I1311688040,Amazon (United States),1,2023,2023,{MDR}
A5088620884,Christopher Woitkewitsch,I185848579,E Ink (South Korea),1,2021,2021,{MDR}
A5088620884,Christopher Woitkewitsch,I2801587414,Beilstein-Institut,1,2022,2022,{MDR}
A5088620884,Christopher Woitkewitsch,I4210087750,Amt für Umwelt,3,2022,2023,"{MDR,MDR,MDR}"
A5088620884,Christopher Woitkewitsch,I4210103463,Kraftanlagen (Germany),1,2020,2020,{MDR}
A5088620884,Christopher Woitkewitsch,I4210114088,Verwaltungs-Berufsgenossenschaft,1,2022,2022,{MDR}
A5088620884,Christopher Woitkewitsch,I4210120906,Institut für Handelsforschung,1,2020,2020,{MDR}
A5088620884,Christopher Woitkewitsch,I4210133928,Behörde für Gesundheit und Verbraucherschutz,1,2021,2021,{MDR}
A5088620884,Christopher Woitkewitsch,I4210150406,Institut für Soziale Arbeit,1,2021,2021,{MDR}
A5088620884,Christopher Woitkewitsch,I4210154816,Bundesamt für Wasserwirtschaft,1,2023,2023,{MDR}
A5088620884,Christopher Woitkewitsch,I4210154893,Altrecht GGZ,4,2020,2023,"{MDR,MDR,MDR,MDR}"
A5088620884,Christopher Woitkewitsch,I4210163259,Forschungs- und Beratungsstelle Arbeitswelt,1,2022,2022,{MDR}
A5088620884,Christopher Woitkewitsch,I924572780,Praxis,2,2019,2019,"{MDR,MDR}"
A5088620884,Christopher Woitkewitsch,I97105231,Gratz College,1,2023,2023,{MDR}
A5088627474,Thomas Vormbaum,I120691247,University of Hagen,1,2012,2012,{ZStW}
A5088633546,Edgar Wallach,I4210160486,Bergmann und Partner Rechtsanwälte,1,2014,2014,{ZGR}
A5088711481,James Brundage,I1320697193,Canon (Japan),1,2001,2001,{ZRG}
A5088713821,Konstantinos Vitkas,I4210123027,Arri (Germany),1,2015,2015,{JR}
A5088719221,Rüdiger Wolfrum,I149899117,Max Planck Society,3,2004,2005,"{AVR,AVR,AöR}"
A5088719221,Rüdiger Wolfrum,I4210121101,München Klinik,9,2021,2023,"{ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV,ZaoRV}"
A5088719221,Rüdiger Wolfrum,I4210141359,Max Planck Institute for Comparative Public Law and International Law,4,2004,2023,"{AVR,AVR,AöR,ZaoRV}"
A5088733095,Michaela Weigl,I4210120668,Creative Commons,1,2014,2014,{CR}
A5088733095,Michaela Weigl,I4210151494,"Sozialversicherung für Landwirtschaft, Forsten und Gartenbau",1,2014,2014,{CR}
A5088770131,Frederik Ferreau,I180923762,University of Cologne,1,2011,2011,{JURA}
A5088770131,Frederik Ferreau,I4210154893,Altrecht GGZ,1,2011,2011,{JURA}
A5088772934,Matthias Hartwig,I149899117,Max Planck Society,1,2006,2006,{Staat}
A5088772934,Matthias Hartwig,I4210121101,München Klinik,4,2021,2022,"{ZaoRV,ZaoRV,ZaoRV,ZaoRV}"
A5088772934,Matthias Hartwig,I4210141359,Max Planck Institute for Comparative Public Law and International Law,1,2006,2006,{Staat}
A5088793534,Alina Hoffmann,I89864525,Universität Trier,1,2021,2021,{JR}
A5088794230,Eva Ellen Wagner,I197323543,Johannes Gutenberg University Mainz,2,2016,2022,"{JURA,KritV}"
A5088921239,Milena Gimmler,I161046081,University of Freiburg,1,2014,2014,{ZGR}
A5088938805,Dieter Strauch Arndt,I2802742261,Herzog College,1,1992,1992,{ZRG}
A5088945850,Eberhard Schollmeyer,I4210100691,Federal Ministry of Justice and Consumer Protection,1,2018,2018,{ZGR}
A5088945875,Philipp J. Rauch,I135140700,University of Bonn,1,2002,2002,{ZRG}
A5088945875,Philipp J. Rauch,I15766117,University of Graz,1,2002,2002,{ZRG}
A5088945875,Philipp J. Rauch,I4210091002,Klinikum Altenburger Land,1,1997,1997,{ZRG}
A5088945875,Philipp J. Rauch,I4210127853,"Federal Ministry of Education, Science and Research",2,2002,2011,"{ZRG,ZRG}"
A5088945875,Philipp J. Rauch,I4210154893,Altrecht GGZ,1,2002,2002,{ZRG}
A5088945875,Philipp J. Rauch,I91712215,Saarland University,1,2002,2002,{ZRG}
A5088971134,Mariko Igimi,I135598925,Kyushu University,1,2023,2023,{ZRG}
A5088983758,Till Patrik Holterhus,I74656192,University of Göttingen,1,2016,2016,{JURA}
A5089056324,Florian Kessenich,I113456305,Leuphana University of Lüneburg,1,2015,2015,{JURA}
A5089142791,Manuel da Costa Andrade,I76903346,University of Coimbra,1,2012,2012,{ZStW}
A5089172319,Florian Sackmann,I60668342,University of Regensburg,1,2018,2018,{JURA}
A5089181481,Herbert Grziwotz,I1311688040,Amazon (United States),1,2023,2023,{MDR}
A5089181481,Herbert Grziwotz,I185848579,E Ink (South Korea),1,2021,2021,{MDR}
A5089181481,Herbert Grziwotz,I2801587414,Beilstein-Institut,1,2022,2022,{MDR}
A5089181481,Herbert Grziwotz,I4210087750,Amt für Umwelt,3,2022,2023,"{MDR,MDR,MDR}"
A5089181481,Herbert Grziwotz,I4210103463,Kraftanlagen (Germany),1,2020,2020,{MDR}
A5089181481,Herbert Grziwotz,I4210114088,Verwaltungs-Berufsgenossenschaft,1,2022,2022,{MDR}
A5089181481,Herbert Grziwotz,I4210120906,Institut für Handelsforschung,1,2020,2020,{MDR}
A5089181481,Herbert Grziwotz,I4210133928,Behörde für Gesundheit und Verbraucherschutz,1,2021,2021,{MDR}
A5089181481,Herbert Grziwotz,I4210137015,Regen,2,2014,2023,"{JR,JR}"
A5089181481,Herbert Grziwotz,I4210150406,Institut für Soziale Arbeit,1,2021,2021,{MDR}
A5089181481,Herbert Grziwotz,I4210154816,Bundesamt für Wasserwirtschaft,1,2023,2023,{MDR}
A5089181481,Herbert Grziwotz,I4210154893,Altrecht GGZ,4,2020,2023,"{MDR,MDR,MDR,MDR}"
A5089181481,Herbert Grziwotz,I4210163259,Forschungs- und Beratungsstelle Arbeitswelt,1,2022,2022,{MDR}
A5089181481,Herbert Grziwotz,I924572780,Praxis,2,2019,2019,"{MDR,MDR}"
A5089181481,Herbert Grziwotz,I97105231,Gratz College,1,2023,2023,{MDR}
A5089208293,Frank H. Peters,I159176309,Universität Hamburg,1,2014,2014,{JR}
A5089208293,Frank H. Peters,I4210123027,Arri (Germany),1,2014,2014,{JR}
A5089268671,Jörn Heinemann,I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg,2,2009,2010,"{JR,JR}"
A5089326067,Angela Schwerdtfeger,I74656192,University of Göttingen,1,2023,2023,{JURA}
A5089334948,Joachim Lege,I2799318839,Universitätsmedizin Greifswald,2,2011,2011,"{JURA,JURA}"
A5089338721,Katharina Uffmann,I54009628,University of Bayreuth,1,2011,2011,{JURA}
A5089341206,J. Gilmer Korner,I119916105,Augsburg University,1,2018,2018,{JR}
A5089341206,J. Gilmer Korner,I179225836,University of Augsburg,1,2018,2018,{JR}
A5089364764,Judith Ulshöfer,I4210107087,BASF (Germany),1,2019,2019,{JURA}
A5089365861,Günter Weick,I4210148049,Giessen School of Theology,1,2011,2011,{JR}
A5089375624,P. Kruger,I172675005,Nanyang Technological University,4,1873,1910,"{ZRG,ZRG,ZRG,ZRG,ZRG}"
A5089375624,P. Kruger,I4210156960,Louvre,1,1884,1884,{ZRG}
A5089412993,Jens Ekkenga,I200763008,University of Giessen,1,2019,2019,{ZGR}
A5089412993,Jens Ekkenga,I4210148049,Giessen School of Theology,1,2009,2009,{ZGR}
A5089412993,Jens Ekkenga,I4210162366,Covington and Burling,1,2019,2019,{ZGR}
A5089440866,Arndt Sinn,I170658231,Osnabrück University,1,2021,2021,{ZStW}
A5089454253,U. St.,I2800451222,Herzog August Library,1,1904,1904,{ZRG}
A5089454253,U. St.,I2803021075,New York Public Library,1,1904,1904,{ZRG}
A5089454253,U. St.,I4210100316,École Nationale des Chartes,1,1904,1904,{ZRG}
A5089454253,U. St.,I57206974,New York University,1,1904,1904,{ZRG}
A5089454253,U. St.,I76198965,Friedrich Schiller University Jena,1,1904,1904,{ZRG}
A5089456724,Johannes Greifenstein,I8204097,Ludwig-Maximilians-Universität München,1,2023,2023,{ZRG}
A5089460792,Ulrike Brandl,I182212641,University of Salzburg,1,2003,2003,{AVR}
A5089488337,Thomas Moser,I4210107566,Krankenhaus Sachsenhausen,1,2001,2001,{KJ}
A5089551944,Anna-Sara Lind,I123387679,Uppsala University,1,2014,2014,{KritV}
A5089552770,Alicia González Navarro,I158438070,Universidad de La Laguna,1,2021,2021,{ZStW}
A5089565741,Maximilian Waßmuth,I159176309,Universität Hamburg,1,2022,2022,{JURA}
A5089574794,Susanne Zwirlein,I8204097,Ludwig-Maximilians-Universität München,1,2019,2019,{JR}
A5089592344,Irene Suominen-Picht,I4210160486,Bergmann und Partner Rechtsanwälte,1,2012,2012,{ZStW}
A5089611262,Ulrich Wilcken,I4210136756,Internationale Akademie Berlin,1,1921,1921,{ZRG}
A5089629370,Tobias Wilms,I4210162624,Head Genuit Stiftung,1,2018,2018,{JURA}
A5089631768,Susanne Selter,I20121455,Bielefeld University,1,2009,2009,{JR}
A5089635386,Friedemann Sternel,I4210120906,Institut für Handelsforschung,1,2020,2020,{MDR}
A5089700573,Sarah Holdau,I186354981,University of Passau,1,2010,2010,{JURA}
A5089809607,Jakob Hohnerlein,I161046081,University of Freiburg,2,2017,2018,"{Staat,JURA}"
A5089829479,Andreas Pfister,I164387090,University of Applied Sciences Mainz,1,2010,2010,{JURA}
A5089851372,Hans–Werner Goetz,I4210106654,Stadtarchiv Mainz,1,1988,1988,{ZRG}
A5089851372,Hans–Werner Goetz,I87707601,Deutsche Forschungsgemeinschaft,1,1988,1988,{ZRG}
A5089862331,Tobias Ceffinato,I4210145373,Federal Supreme Court of Switzerland,1,2019,2019,{JURA}
A5089862331,Tobias Ceffinato,I54009628,University of Bayreuth,4,2014,2019,"{JURA,ZStW,JURA,JR}"
