"abk","pubyear","item_id","item_id_cited","citing_pubyear","ref_pubyear","ref_is_also_in_goldstandard","ref_is_also_german_law"
AcP,2011,W4256173376,,,,,
AcP,2011,W2320224958,,,,,
AcP,2011,W1969049242,,,,,
AcP,2011,W2073819228,,,,,
AcP,2011,W2060726422,,,,,
AcP,2011,W143087782,,,,,
AcP,2011,W1963822347,,,,,
AcP,2011,W1969981098,,,,,
AcP,2011,W1967542379,,,,,
AcP,2011,W2069101542,,,,,
AcP,2011,W2017014435,,,,,
AcP,2011,W2007825907,,,,,
AcP,2011,W152304214,,,,,
AcP,2011,W2086930021,,,,,
AcP,2011,W1980924346,,,,,
AcP,2011,W1975741364,,,,,
AcP,2011,W1987079205,,,,,
AcP,2011,W2023144261,,,,,
AcP,2011,W2026150370,,,,,
AcP,2012,W2080107170,,,,,
AcP,2012,W4247508801,,,,,
AcP,2012,W26055562,,,,,
AcP,2012,W4242240926,,,,,
AcP,2012,W4249787664,,,,,
AcP,2012,W255962702,,,,,
AcP,2012,W1984109936,,,,,
AcP,2012,W2056803296,,,,,
AcP,2012,W1992282864,,,,,
AcP,2012,W4252018129,,,,,
AcP,2012,W4254964869,,,,,
AcP,2012,W4254537862,,,,,
AcP,2012,W1997282561,,,,,
AcP,2012,W1989953952,,,,,
AcP,2012,W173591468,,,,,
AcP,2012,W2278985254,,,,,
AcP,2012,W4255664787,,,,,
AcP,2012,W2003922572,,,,,
AcP,2012,W2041743170,,,,,
AcP,2012,W1995055202,,,,,
AcP,2012,W1991703611,,,,,
AcP,2012,W4252818768,,,,,
AcP,2012,W1997482346,,,,,
AcP,2012,W2066997922,,,,,
AcP,2012,W309900085,,,,,
AcP,2012,W4233902017,,,,,
AcP,2012,W2005457431,,,,,
AcP,2012,W4234244472,,,,,
AcP,2012,W2066326749,,,,,
AcP,2012,W2011908119,,,,,
AcP,2012,W2074980058,,,,,
AcP,2012,W2915549456,,,,,
AcP,2012,W2020151665,,,,,
AcP,2012,W2016969426,,,,,
AcP,2012,W2916886963,,,,,
AcP,2012,W97947479,,,,,
AcP,2012,W4237845217,,,,,
AcP,2012,W4240070602,,,,,
AcP,2013,W2078039205,,,,,
AcP,2013,W2014409417,,,,,
AcP,2013,W2073628408,,,,,
AcP,2013,W2078949699,,,,,
AcP,2013,W1963827660,,,,,
AcP,2013,W1963996734,,,,,
AcP,2013,W2017924445,,,,,
AcP,2013,W1967740658,,,,,
AcP,2013,W1965646643,,,,,
AcP,2013,W2033822907,,,,,
AcP,2013,W2036275674,,,,,
AcP,2013,W2026130094,,,,,
AcP,2013,W1987619365,,,,,
AcP,2013,W3187744789,,,,,
AcP,2013,W4243602813,,,,,
AcP,2013,W2092069420,,,,,
AcP,2013,W2089899898,,,,,
AcP,2013,W1974615729,,,,,
AcP,2013,W1977067364,,,,,
AcP,2013,W2032222718,,,,,
AcP,2013,W2029545255,,,,,
AcP,2013,W2003916898,,,,,
AcP,2013,W2059067406,,,,,
AcP,2013,W2045725429,,,,,
AcP,2013,W2042463946,,,,,
AcP,2013,W2036971514,,,,,
AcP,2013,W1583151724,,,,,
AcP,2013,W4214911722,,,,,
AcP,2013,W2002680954,,,,,
AcP,2013,W1998559566,,,,,
AcP,2013,W2333287187,,,,,
AcP,2013,W92308880,,,,,
AcP,2013,W592394453,,,,,
AcP,2014,W2313987044,,,,,
AcP,2014,W2037223807,,,,,
AcP,2014,W2040258847,,,,,
AcP,2014,W34864800,,,,,
AcP,2014,W2044440326,,,,,
AcP,2014,W2055165432,,,,,
AcP,2014,W2047368881,,,,,
AcP,2014,W1992660244,,,,,
AcP,2014,W1510875467,,,,,
AcP,2014,W2075824991,,,,,
AcP,2014,W2074905099,,,,,
AcP,2014,W2007094624,,,,,
AcP,2014,W2064858178,,,,,
AcP,2014,W2059791069,,,,,
AcP,2014,W2015971019,,,,,
AcP,2014,W2010005010,,,,,
AcP,2014,W2028175257,,,,,
AcP,2014,W2096660521,,,,,
AcP,2014,W2093542687,,,,,
AcP,2014,W2085423789,,,,,
AcP,2014,W2085363227,,,,,
AcP,2014,W2081819569,,,,,
AcP,2014,W2079935224,,,,,
AcP,2014,W2028722584,,,,,
AcP,2014,W2025007691,,,,,
AcP,2014,W2020627431,,,,,
AcP,2014,W1980220806,,,,,
AcP,2014,W1979567024,,,,,
AcP,2015,W2530854386,,,,,
AcP,2015,W2339926294,,,,,
AcP,2015,W2340307678,,,,,
AcP,2015,W2291513385,,,,,
AcP,2015,W2291381883,,,,,
AcP,2015,W2283122550,,,,,
AcP,2015,W2340590378,,,,,
AcP,2015,W2341742811,,,,,
AcP,2015,W2275056786,,,,,
AcP,2015,W2269125838,,,,,
AcP,2015,W2265011902,,,,,
AcP,2015,W2255375108,,,,,
AcP,2015,W2237450797,,,,,
AcP,2015,W2209696958,,,,,
AcP,2015,W1034792207,,,,,
AcP,2015,W4254503682,,,,,
AcP,2015,W2339311474,,,,,
AcP,2015,W1752971123,,,,,
AcP,2015,W2510335036,,,,,
AcP,2015,W2512861295,,,,,
AcP,2015,W2513492684,,,,,
AcP,2015,W2529034310,,,,,
AcP,2015,W1827502650,,,,,
AcP,2015,W4242235301,,,,,
AcP,2015,W2512377178,,,,,
AcP,2016,W4233312357,,,,,
AcP,2016,W4240650198,,,,,
AcP,2016,W4242069142,,,,,
AcP,2016,W4236169656,,,,,
AcP,2016,W1933323759,,,,,
AcP,2016,W2498346620,,,,,
AcP,2016,W4233667474,,,,,
AcP,2016,W2497326661,,,,,
AcP,2016,W2496592761,,,,,
AcP,2016,W2496360641,,,,,
AcP,2016,W2495633698,,,,,
AcP,2016,W2495042727,,,,,
AcP,2016,W2494028503,,,,,
AcP,2016,W2493716683,,,,,
AcP,2016,W2480287611,,,,,
AcP,2016,W2492838042,,,,,
AcP,2016,W2489709955,,,,,
AcP,2016,W4238881527,,,,,
AcP,2016,W2487210792,,,,,
AcP,2016,W2485157229,,,,,
AcP,2016,W2476209416,,,,,
AcP,2016,W2484862577,,,,,
AcP,2016,W2482233923,,,,,
AcP,2016,W2481878707,,,,,
AcP,2016,W2480112748,,,,,
AcP,2016,W2477496264,,,,,
AcP,2016,W2908394954,,,,,
AcP,2016,W2523712212,,,,,
AcP,2016,W2522536939,,,,,
AcP,2016,W2521673825,,,,,
AcP,2016,W2521515382,,,,,
AcP,2016,W2518331826,,,,,
AcP,2016,W2516332173,,,,,
AcP,2016,W2513283015,,,,,
AcP,2016,W2509482456,,,,,
AcP,2016,W2507785912,,,,,
AcP,2016,W2507215415,,,,,
AcP,2016,W2502796532,,,,,
AcP,2016,W2502489208,,,,,
AcP,2016,W2501863740,,,,,
AcP,2016,W2501536441,,,,,
AcP,2016,W2601135966,,,,,
AcP,2016,W2553175858,,,,,
AcP,2016,W2577420331,,,,,
AcP,2016,W2598340296,,,,,
AcP,2016,W2921110070,,,,,
AcP,2016,W4245887693,,,,,
AcP,2016,W2599700554,,,,,
AcP,2016,W2597692867,,,,,
AcP,2016,W4247760009,,,,,
AcP,2016,W4249410301,,,,,
AcP,2016,W4255696471,,,,,
AcP,2016,W4255092875,,,,,
AcP,2016,W4252967348,,,,,
AcP,2016,W4256469744,,,,,
AcP,2016,W4230665232,,,,,
AcP,2017,W2791891440,,,,,
AcP,2017,W4252627573,,,,,
AcP,2017,W2792589285,,,,,
AcP,2017,W2794287203,,,,,
AcP,2017,W2791665322,,,,,
AcP,2017,W2791549343,,,,,
AcP,2017,W2791104888,,,,,
AcP,2017,W2791974800,,,,,
AcP,2017,W2791029658,,,,,
AcP,2017,W2792057297,,,,,
AcP,2017,W2793558586,,,,,
AcP,2017,W4234633584,,,,,
AcP,2017,W4241854870,,,,,
AcP,2017,W2730074664,,,,,
AcP,2017,W2731686087,,,,,
AcP,2017,W2790253971,,,,,
AcP,2017,W2751658766,,,,,
AcP,2017,W2750889132,,,,,
AcP,2017,W2750666724,,,,,
AcP,2017,W2753736419,,,,,
AcP,2017,W2588937339,,,,,
AcP,2017,W2785199211,,,,,
AcP,2017,W2789596214,,,,,
AcP,2017,W4245439846,,,,,
AcP,2017,W2733346309,,,,,
AcP,2017,W4246335406,,,,,
AcP,2017,W2753641109,,,,,
AcP,2017,W2732811585,,,,,
AcP,2017,W2789698969,,,,,
AcP,2017,W2618510075,,,,,
AcP,2017,W2621536622,,,,,
AcP,2017,W2626325939,,,,,
AcP,2017,W2726366376,,,,,
AcP,2017,W2617857575,,,,,
AcP,2017,W2730148588,,,,,
AcP,2018,W4243822660,,,,,
AcP,2018,W2918039923,,,,,
AcP,2018,W2778493573,,,,,
AcP,2018,W4247901513,,,,,
AcP,2018,W2918016071,,,,,
AcP,2018,W2917799155,,,,,
AcP,2018,W4244417437,,,,,
AcP,2018,W4248101944,,,,,
AcP,2018,W4248592413,,,,,
AcP,2018,W4243600515,,,,,
AcP,2018,W2917419819,,,,,
AcP,2018,W2789994791,,,,,
AcP,2018,W4245122549,,,,,
AcP,2018,W4246462273,,,,,
AcP,2018,W4248557661,,,,,
AcP,2018,W4246849688,,,,,
AcP,2018,W4252661353,,,,,
AcP,2018,W2888227258,,,,,
AcP,2018,W2888219992,,,,,
AcP,2018,W4230585883,,,,,
AcP,2018,W4230925026,,,,,
AcP,2018,W4231371517,,,,,
AcP,2018,W4231506311,,,,,
AcP,2018,W4251928960,,,,,
AcP,2018,W4252601913,,,,,
AcP,2018,W4252715384,,,,,
AcP,2018,W4253458061,,,,,
AcP,2018,W4254894947,,,,,
AcP,2018,W2897692539,,,,,
AcP,2018,W2897316720,,,,,
AcP,2018,W2897232753,,,,,
AcP,2018,W2896647377,,,,,
AcP,2018,W2896427887,,,,,
AcP,2018,W2896416887,,,,,
AcP,2018,W2888769873,,,,,
AcP,2018,W2888730723,,,,,
AcP,2018,W2888723847,,,,,
AcP,2018,W2888686821,,,,,
AcP,2018,W2888624012,,,,,
AcP,2018,W2888610091,,,,,
AcP,2018,W2888601622,,,,,
AcP,2018,W2888570458,,,,,
AcP,2018,W2888566623,,,,,
AcP,2018,W2888530125,,,,,
AcP,2018,W2791581522,,,,,
AcP,2018,W2888479923,,,,,
AcP,2018,W4213289211,,,,,
AcP,2018,W2888325162,,,,,
AcP,2018,W2888315953,,,,,
AcP,2018,W2791107493,,,,,
AcP,2018,W2888291161,,,,,
AcP,2018,W2793947331,,,,,
AcP,2018,W2888246338,,,,,
AcP,2018,W2912000109,,,,,
AcP,2018,W4241659452,,,,,
AcP,2018,W4239887453,,,,,
AcP,2018,W4231606877,,,,,
AcP,2018,W4234238147,,,,,
AcP,2018,W4232318135,,,,,
AcP,2018,W4239574488,,,,,
AcP,2018,W4233276689,,,,,
AcP,2018,W2915814908,,,,,
AcP,2018,W4235397441,,,,,
AcP,2018,W2916742000,,,,,
AcP,2018,W4231861711,,,,,
AcP,2019,W2954656018,,,,,
AcP,2019,W2954850277,,,,,
AcP,2019,W2955259336,,,,,
AcP,2019,W2955373458,,,,,
AcP,2019,W2953948535,,,,,
AcP,2019,W4232595796,,,,,
AcP,2019,W2954590624,,,,,
AcP,2019,W2955873327,,,,,
AcP,2019,W4243322411,,,,,
AcP,2019,W2965324390,,,,,
AcP,2019,W2938241049,,,,,
AcP,2019,W2937298364,,,,,
AcP,2019,W2936951677,,,,,
AcP,2019,W2930690108,,,,,
AcP,2019,W4246321581,,,,,
AcP,2019,W4242359472,,,,,
AcP,2019,W4249276699,,,,,
AcP,2019,W2919656612,,,,,
AcP,2019,W3007069595,,,,,
AcP,2019,W3007153922,,,,,
AcP,2019,W3007180284,,,,,
AcP,2019,W4254496188,,,,,
AcP,2019,W2942242244,,,,,
AcP,2019,W4253313782,,,,,
AcP,2019,W4250338719,,,,,
AcP,2019,W2990692781,,,,,
AcP,2019,W2966549100,,,,,
AcP,2019,W4251973588,,,,,
AcP,2019,W4253995543,,,,,
AcP,2019,W2942775432,,,,,
AcP,2019,W3008581676,,,,,
AcP,2019,W3007500056,,,,,
AcP,2019,W2966589419,,,,,
AcP,2020,W4255517184,,,,,
AcP,2020,W4229855221,,,,,
AcP,2020,W4231051545,,,,,
AcP,2020,W4255674469,,,,,
AcP,2020,W4250225128,,,,,
AcP,2020,W3009287380,,,,,
AcP,2020,W4254260410,,,,,
AcP,2020,W4255868566,,,,,
AcP,2020,W3009997452,,,,,
AcP,2020,W4250987715,,,,,
AcP,2020,W4234484925,,,,,
AcP,2020,W3010354533,,,,,
AcP,2020,W3038257057,,,,,
AcP,2020,W3038348604,,,,,
AcP,2020,W3038841398,,,,,
AcP,2020,W3039149058,,,,,
AcP,2020,W3039990666,,,,,
AcP,2020,W3040618616,,,,,
AcP,2020,W3047048595,,,,,
AcP,2020,W3047117570,,,,,
AcP,2020,W3047150070,,,,,
AcP,2020,W3047214866,,,,,
AcP,2020,W3047256144,,,,,
AcP,2020,W3047448499,,,,,
AcP,2020,W3047493973,,,,,
AcP,2020,W3097998369,,,,,
AcP,2020,W3098646851,,,,,
AcP,2020,W3098688356,,,,,
AcP,2020,W3100247947,,,,,
AcP,2020,W3100746582,,,,,
AcP,2020,W3100751708,,,,,
AcP,2020,W3101701793,,,,,
AcP,2020,W3101762846,,,,,
AcP,2020,W3102499989,,,,,
AcP,2020,W3102539455,,,,,
AcP,2020,W3103242591,,,,,
AcP,2020,W3103388396,,,,,
AcP,2020,W3103603258,,,,,
AcP,2020,W3104520595,,,,,
AcP,2020,W3104771281,,,,,
AcP,2020,W3105379579,,,,,
AcP,2020,W3105658610,,,,,
AcP,2020,W3105821675,,,,,
AcP,2020,W4231562753,,,,,
AcP,2020,W4234171019,,,,,
AcP,2020,W4234342297,,,,,
AcP,2020,W4234775251,,,,,
AcP,2020,W4235939113,,,,,
AcP,2020,W4238121438,,,,,
AcP,2020,W4238743996,,,,,
AcP,2020,W4240677258,,,,,
AcP,2020,W3124357533,,,,,
AcP,2020,W4249078215,,,,,
AcP,2020,W4248848658,,,,,
AcP,2020,W4248598206,,,,,
AcP,2020,W4248410505,,,,,
AcP,2020,W4245443532,,,,,
AcP,2020,W4242973626,,,,,
AcP,2020,W3105958030,,,,,
AcP,2020,W3106323817,,,,,
AcP,2020,W3121193290,,,,,
AcP,2020,W3123259116,,,,,
AcP,2020,W3123321347,,,,,
AcP,2020,W4250172582,,,,,
AcP,2021,W3201992446,,,,,
AcP,2021,W3202743774,,,,,
AcP,2021,W3204205236,,,,,
AcP,2021,W3204253670,,,,,
AcP,2021,W3204922629,,,,,
AcP,2021,W3191539311,,,,,
AcP,2021,W3191426119,,,,,
AcP,2021,W3190101458,,,,,
AcP,2021,W3171252554,,,,,
AcP,2021,W4245202955,,,,,
AcP,2021,W3170951749,,,,,
AcP,2021,W3169964879,,,,,
AcP,2021,W3168276886,,,,,
AcP,2021,W3166888075,,,,,
AcP,2021,W4248001974,,,,,
AcP,2021,W3133138509,,,,,
AcP,2021,W4249036944,,,,,
AcP,2021,W3132091749,,,,,
AcP,2021,W3131589545,,,,,
AcP,2021,W3130786453,,,,,
AcP,2021,W3130428911,,,,,
AcP,2021,W3129520328,,,,,
AcP,2021,W3129500288,,,,,
AcP,2021,W3129217559,,,,,
AcP,2021,W4250704143,,,,,
AcP,2021,W4206967723,,,,,
AcP,2021,W4206990412,,,,,
AcP,2021,W4206922518,,,,,
AcP,2021,W4252633995,,,,,
AcP,2021,W4206987425,,,,,
AcP,2021,W4253408333,,,,,
AcP,2021,W4255159579,,,,,
AcP,2021,W4255152094,,,,,
AcP,2021,W4207072270,,,,,
AcP,2021,W4207048720,,,,,
AcP,2021,W4207044762,,,,,
AcP,2021,W4250418405,,,,,
AcP,2021,W4236323383,,,,,
AcP,2021,W4233607943,,,,,
AcP,2021,W4236290027,,,,,
AcP,2022,W4316923495,,,,,
AcP,2022,W4362572624,,,,,
AcP,2022,W4362572585,,,,,
AcP,2022,W4362572614,,,,,
AcP,2022,W4362572550,,,,,
AcP,2022,W4316923506,,,,,
AcP,2022,W4362572542,,,,,
AcP,2022,W4316923476,,,,,
AcP,2022,W4316923568,,,,,
AcP,2022,W4362572581,,,,,
AcP,2022,W4316923460,,,,,
AcP,2022,W4316923453,,,,,
AcP,2022,W4316923452,,,,,
AcP,2022,W4316923450,,,,,
AcP,2022,W4316923443,,,,,
AcP,2022,W4316923442,,,,,
AcP,2022,W4316923488,,,,,
AcP,2022,W4226371560,,,,,
AcP,2022,W4226129153,,,,,
AcP,2022,W4316923439,,,,,
AcP,2022,W4225998900,,,,,
AcP,2022,W4214478735,,,,,
AcP,2022,W4225614458,,,,,
AcP,2022,W4214761889,,,,,
AcP,2022,W4226054440,,,,,
AcP,2022,W4214682968,,,,,
AcP,2022,W4214571512,,,,,
AcP,2022,W4214881939,,,,,
AcP,2022,W4214588668,,,,,
AcP,2023,W4387715542,,,,,
AcP,2023,W4386716895,,,,,
AcP,2023,W4386716935,,,,,
AcP,2023,W4386716940,,,,,
AcP,2023,W4386716945,,,,,
AcP,2023,W4386716926,,,,,
AcP,2023,W4389631629,,,,,
AcP,2023,W4387715526,,,,,
AcP,2023,W4386716952,,,,,
AcP,2023,W4386716881,,,,,
AcP,2023,W4386716976,,,,,
AcP,2023,W4389631735,,,,,
AcP,2023,W4386716964,,,,,
AcP,2023,W4386716912,,,,,
AcP,2023,W4387715651,,,,,
AcP,2023,W4389631861,,,,,
AcP,2023,W4386716967,,,,,
AcP,2023,W4387718692,,,,,
AcP,2023,W4386716975,,,,,
AcP,2023,W4389618864,,,,,
AcP,2023,W4387715589,,,,,
AcP,2023,W4387715734,,,,,
AcP,2023,W4389618957,,,,,
AcP,2023,W4387715598,,,,,
AcP,2023,W4387715678,,,,,
AcP,2023,W4378761555,,,,,
AcP,2023,W4386696144,,,,,
AcP,2023,W4386696269,,,,,
AcP,2023,W4386696277,,,,,
AcP,2023,W4386696281,,,,,
AcP,2023,W4386696282,,,,,
AcP,2023,W4386716787,,,,,
AcP,2023,W4386716788,,,,,
AcP,2023,W4386716792,,,,,
AcP,2023,W4378875928,,,,,
AcP,2023,W4386716796,,,,,
AcP,2023,W4386716842,,,,,
AcP,2023,W4386696185,,,,,
AcP,2023,W4386696240,,,,,
AcP,2023,W4386696243,,,,,
AcP,2023,W4378876066,,,,,
AcP,2023,W4378761556,,,,,
AcP,2023,W4378875901,,,,,
AcP,2023,W4386716880,,,,,
AcP,2023,W4386696198,,,,,
AG,1974,W1686436095,,,,,
AG,1983,W2995820622,,,,,
AG,1994,W2898148012,,,,,
AG,1997,W3023959675,,,,,
AG,1998,W3115493603,,,,,
AG,2000,W2918750553,,,,,
AG,2008,W1519379299,,,,,
AG,2008,W153537293,,,,,
AG,2008,W476587902,,,,,
AG,2008,W197795226,,,,,
AG,2008,W21390319,,,,,
AG,2008,W21766525,,,,,
AG,2008,W30002869,,,,,
AG,2008,W472117272,,,,,
AG,2008,W1018865763,,,,,
AG,2008,W1018947015,,,,,
AG,2008,W1023542688,,,,,
AG,2008,W1031207672,,,,,
AG,2008,W31238991,,,,,
AG,2008,W1041001128,,,,,
AG,2008,W32275248,,,,,
AG,2008,W57698935,,,,,
AG,2008,W130809809,,,,,
AG,2008,W131242157,,,,,
AG,2008,W133200108,,,,,
AG,2008,W134630210,,,,,
AG,2008,W13566157,,,,,
AG,2008,W60736389,,,,,
AG,2008,W137121468,,,,,
AG,2008,W138894606,,,,,
AG,2008,W140402070,,,,,
AG,2008,W49990742,,,,,
AG,2008,W2244492210,,,,,
AG,2008,W14583547,,,,,
AG,2008,W460056516,,,,,
AG,2008,W488240598,,,,,
AG,2008,W87495346,,,,,
AG,2008,W166955617,,,,,
AG,2008,W77445206,,,,,
AG,2008,W77355059,,,,,
AG,2008,W1575009563,,,,,
AG,2008,W760195262,,,,,
AG,2008,W93214971,,,,,
AG,2008,W27792127,,,,,
AG,2008,W90008540,,,,,
AG,2008,W1629098897,,,,,
AG,2008,W1689693533,,,,,
AG,2008,W86965307,,,,,
AG,2008,W86926966,,,,,
AG,2008,W8006632,,,,,
AG,2008,W168524069,,,,,
AG,2008,W154261746,,,,,
AG,2008,W79567678,,,,,
AG,2008,W116003542,,,,,
AG,2008,W38403217,,,,,
AG,2008,W38533247,,,,,
AG,2008,W951512044,,,,,
AG,2008,W126420407,,,,,
AG,2008,W39527765,,,,,
AG,2008,W939405772,,,,,
AG,2008,W40173665,,,,,
AG,2008,W936268781,,,,,
AG,2008,W44425094,,,,,
AG,2008,W441896607,,,,,
AG,2008,W23784659,,,,,
AG,2008,W44143146,,,,,
AG,2008,W440158245,,,,,
AG,2008,W112820930,,,,,
AG,2008,W112497350,,,,,
AG,2008,W1221467,,,,,
AG,2008,W176652313,,,,,
AG,2008,W122315345,,,,,
AG,2008,W178961850,,,,,
AG,2008,W182861103,,,,,
AG,2008,W124661058,,,,,
AG,2008,W116394555,,,,,
AG,2008,W191973651,,,,,
AG,2008,W30054749,,,,,
AG,2008,W193042980,,,,,
AG,2008,W125750274,,,,,
AG,2008,W35936574,,,,,
AG,2008,W966089775,,,,,
AG,2008,W959858198,,,,,
AG,2009,W183374423,,,,,
AG,2009,W996229357,,,,,
AG,2009,W170172481,,,,,
AG,2009,W952487031,,,,,
AG,2009,W127876829,,,,,
AG,2009,W187971752,,,,,
AG,2009,W4196629,,,,,
AG,2009,W2617498307,,,,,
AG,2009,W36511107,,,,,
AG,2009,W93680319,,,,,
AG,2009,W95922671,,,,,
AG,2009,W959540540,,,,,
AG,2009,W117724293,,,,,
AG,2009,W99181194,,,,,
AG,2009,W194215569,,,,,
AG,2009,W93712750,,,,,
AG,2009,W951584629,,,,,
AG,2009,W180053884,,,,,
AG,2009,W180121455,,,,,
AG,2009,W28622577,,,,,
AG,2009,W181594762,,,,,
AG,2009,W108818733,,,,,
AG,2009,W36641700,,,,,
AG,2009,W121937681,,,,,
AG,2009,W182130988,,,,,
AG,2009,W28855976,,,,,
AG,2009,W2300187163,,,,,
AG,2009,W203087450,,,,,
AG,2009,W13299674,,,,,
AG,2009,W1000770661,,,,,
AG,2009,W134008819,,,,,
AG,2009,W14476717,,,,,
AG,2009,W55444651,,,,,
AG,2009,W199323596,,,,,
AG,2009,W46190746,,,,,
AG,2009,W15089333,,,,,
AG,2009,W52203476,,,,,
AG,2009,W1022656533,,,,,
AG,2009,W146906575,,,,,
AG,2009,W1025055498,,,,,
AG,2009,W102494580,,,,,
AG,2009,W2246094731,,,,,
AG,2009,W33688027,,,,,
AG,2009,W99944733,,,,,
AG,2009,W153227357,,,,,
AG,2009,W33595563,,,,,
AG,2009,W54409765,,,,,
AG,2009,W56980041,,,,,
AG,2009,W140341933,,,,,
AG,2009,W68036042,,,,,
AG,2009,W2745264845,,,,,
AG,2009,W66875668,,,,,
AG,2009,W106836363,,,,,
AG,2009,W107720895,,,,,
AG,2009,W33198142,,,,,
AG,2009,W149141852,,,,,
AG,2009,W205219293,,,,,
AG,2009,W1022870725,,,,,
AG,2009,W1566238140,,,,,
AG,2009,W82299814,,,,,
AG,2009,W90964493,,,,,
AG,2009,W166202819,,,,,
AG,2009,W93345965,,,,,
AG,2009,W68374474,,,,,
AG,2009,W68583182,,,,,
AG,2009,W165727433,,,,,
AG,2009,W1548362018,,,,,
AG,2009,W70511891,,,,,
AG,2009,W1582539862,,,,,
AG,2009,W76766767,,,,,
AG,2009,W157091631,,,,,
AG,2009,W1570158921,,,,,
AG,2009,W168184361,,,,,
AG,2010,W76537689,,,,,
AG,2010,W153785980,,,,,
AG,2010,W154919326,,,,,
AG,2010,W155612364,,,,,
AG,2010,W155772371,,,,,
AG,2010,W159730141,,,,,
AG,2010,W165228313,,,,,
AG,2010,W166102532,,,,,
AG,2010,W16865968,,,,,
AG,2010,W169925233,,,,,
AG,2010,W71227640,,,,,
AG,2010,W75410676,,,,,
AG,2010,W75595694,,,,,
AG,2010,W76123878,,,,,
AG,2010,W79558456,,,,,
AG,2010,W79954648,,,,,
AG,2010,W80180329,,,,,
AG,2010,W81738543,,,,,
AG,2010,W82401672,,,,,
AG,2010,W86072772,,,,,
AG,2010,W87515014,,,,,
AG,2010,W89764543,,,,,
AG,2010,W9199349,,,,,
AG,2010,W28276442,,,,,
AG,2010,W118133998,,,,,
AG,2010,W120344478,,,,,
AG,2010,W112154687,,,,,
AG,2010,W12296290,,,,,
AG,2010,W12383631,,,,,
AG,2010,W124953547,,,,,
AG,2010,W125909283,,,,,
AG,2010,W126080464,,,,,
AG,2010,W995513244,,,,,
AG,2010,W126662110,,,,,
AG,2010,W172549375,,,,,
AG,2010,W110279427,,,,,
AG,2010,W173083747,,,,,
AG,2010,W173650279,,,,,
AG,2010,W178207716,,,,,
AG,2010,W180205665,,,,,
AG,2010,W181730075,,,,,
AG,2010,W181814580,,,,,
AG,2010,W186195139,,,,,
AG,2010,W187801934,,,,,
AG,2010,W189823610,,,,,
AG,2010,W193182360,,,,,
AG,2010,W98486102,,,,,
AG,2010,W970610990,,,,,
AG,2010,W943410134,,,,,
AG,2010,W26610542,,,,,
AG,2010,W26829760,,,,,
AG,2010,W29702053,,,,,
AG,2010,W47038595,,,,,
AG,2010,W54913129,,,,,
AG,2010,W1004358225,,,,,
AG,2010,W101697362,,,,,
AG,2010,W1043010680,,,,,
AG,2010,W1045087039,,,,,
AG,2010,W106007119,,,,,
AG,2010,W1080182,,,,,
AG,2010,W12796605,,,,,
AG,2010,W130894083,,,,,
AG,2010,W135607363,,,,,
AG,2010,W136891312,,,,,
AG,2010,W139758675,,,,,
AG,2010,W142741775,,,,,
AG,2010,W149745599,,,,,
AG,2010,W150754418,,,,,
AG,2010,W195097517,,,,,
AG,2010,W198543062,,,,,
AG,2010,W201038565,,,,,
AG,2010,W206401053,,,,,
AG,2010,W207882392,,,,,
AG,2010,W21115909,,,,,
AG,2010,W60149512,,,,,
AG,2010,W48382988,,,,,
AG,2010,W60955707,,,,,
AG,2010,W46008165,,,,,
AG,2010,W999318620,,,,,
AG,2010,W54122788,,,,,
AG,2010,W59467512,,,,,
AG,2011,W1002468571,,,,,
AG,2011,W50380712,,,,,
AG,2011,W5737333,,,,,
AG,2011,W136653848,,,,,
AG,2011,W136477584,,,,,
AG,2011,W55643191,,,,,
AG,2011,W146805420,,,,,
AG,2011,W64828548,,,,,
AG,2011,W43011059,,,,,
AG,2011,W67718998,,,,,
AG,2011,W46903970,,,,,
AG,2011,W152271749,,,,,
AG,2011,W204864051,,,,,
AG,2011,W46995288,,,,,
AG,2011,W1036684941,,,,,
AG,2011,W141234432,,,,,
AG,2011,W103144153,,,,,
AG,2011,W138447593,,,,,
AG,2011,W1024767254,,,,,
AG,2011,W33362914,,,,,
AG,2011,W32877144,,,,,
AG,2011,W1013754198,,,,,
AG,2011,W2789424181,,,,,
AG,2011,W169382526,,,,,
AG,2011,W2279819254,,,,,
AG,2011,W84728626,,,,,
AG,2011,W80916351,,,,,
AG,2011,W154645315,,,,,
AG,2011,W90106733,,,,,
AG,2011,W7894127,,,,,
AG,2011,W1553460504,,,,,
AG,2011,W156689096,,,,,
AG,2011,W77296969,,,,,
AG,2011,W159576644,,,,,
AG,2011,W160079098,,,,,
AG,2011,W16157804,,,,,
AG,2011,W162696655,,,,,
AG,2011,W27908942,,,,,
AG,2011,W95383449,,,,,
AG,2011,W95559112,,,,,
AG,2011,W956172003,,,,,
AG,2011,W38300501,,,,,
AG,2011,W36794349,,,,,
AG,2011,W95983639,,,,,
AG,2011,W96389862,,,,,
AG,2011,W981875046,,,,,
AG,2011,W34700742,,,,,
AG,2011,W34044313,,,,,
AG,2011,W983050478,,,,,
AG,2011,W984018758,,,,,
AG,2011,W990394856,,,,,
AG,2011,W115889872,,,,,
AG,2011,W192885786,,,,,
AG,2011,W115683769,,,,,
AG,2011,W115550582,,,,,
AG,2011,W192725298,,,,,
AG,2011,W188576540,,,,,
AG,2011,W184994155,,,,,
