"journal_name","doi","openalex_id","pubyear","pubyear_openalex","author_cnt","author_cnt_openalex","publisher","publisher_openalex","inst_count_openalex","citations_count"
JZ,"10.1628/002268812799818720",W90239730,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
JZ,"10.1628/jz-2010-0018",W2917218592,2010,2010,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-1974-4-404",W4245479208,1974,1974,1,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/jz-2019-0129",W2945677670,2019,2019,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1980-1-107",W4240967071,1980,1980,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/jz-2018-0106",W2891226706,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0266",W4246452589,2021,2021,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2016-2-240",W4239928195,2016,2016,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
AcP,"10.1628/acp-2021-0012",W3130786453,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2021-4-395",W4206154599,2021,2021,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
AöR,"10.1628/aoer-2022-0023",W4352989280,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2013-0001",W4231617669,2013,2013,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372512801786782",W2098470542,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
RabelsZ,"10.1628/rabelsz-2022-0076",W4285200574,2022,2022,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372512802735066",W152588489,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
JZ,"10.1628/jz-2018-0283",W4231653862,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/acp-2021-0022",W4252633995,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
RabelsZ,"10.1628/003372509789566569",W4302218103,2009,2009,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/000389116X14736864054077",W2549028514,2016,2016,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372517X14976085322519",W2740663490,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268811794929525",W1975678352,2011,2011,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2022-0295",W4297820582,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/000389117X14894104852726",W2597372447,2017,2017,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,3
RabelsZ,"10.1628/0033725043640940",W4237086363,2004,2004,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,11
KJ,"10.5771/0023-4834-2020-2-281",W4248853309,2020,2020,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
AöR,"10.1628/000389107781590543",W2050113593,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0155",W4205178843,2021,2021,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268811798143497",W2016408116,2011,2011,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807780223050",W2323783154,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2019-0114",W4255671874,2019,2019,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268814X13975672630631",W2006294232,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
RabelsZ,"10.1628/003372517X14912063552121",W2915531247,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2008-4-410",W2332135393,2009,2008,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/002268807780682448",W2319040606,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2002-4-467",W2329840714,2002,2002,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,8
KritV,"10.5771/2193-7869-2015-3-172",W4244849288,2016,2015,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
AöR,"10.1628/000389108786927345",W2045291372,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268809788699765",W4235903354,2009,2009,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2015-2-134",W4240777591,2015,2015,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/002268809787295944",W2055609126,2009,2009,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2018-4-522",W4238926366,2019,2018,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/002268808786116106",W2093162810,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268811798217954",W4235124586,2011,2011,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0206",W4237389987,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372516X14583027726396",W2342809945,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1972-2-192",W4244178487,1972,1972,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/002268808784517941",W1985019112,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268817X14889893996093",W2915249727,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1977-1-62",W4242290517,1977,1977,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
AcP,"10.1628/000389904780603021",W1997036021,2004,2004,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,7
JZ,"10.1628/jz-2023-0347",W4389226908,2023,2023,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2022-0002",W4205237308,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-1984-1-114",W4236833328,1984,1984,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/jz-2021-0342",W4240216894,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1996-2-251",W4242324531,1996,1996,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/jz-2019-0187",W4242400021,2019,2019,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2019-0373",W4233199320,2019,2019,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0148",W4236853666,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2015-4-464",W4247966592,2015,2015,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KJ,"10.5771/0023-4834-2000-2-248",W4241059813,2000,2000,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,3
KJ,"10.5771/0023-4834-1999-2-324",W4256331669,1999,1999,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
KJ,"10.5771/0023-4834-2018-3-245",W4238960680,2018,2018,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
Staat,"10.3790/staa.58.3.389",W2981770112,2019,2019,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,0
JZ,"10.1628/jz-2023-0047",W4320923779,2023,2023,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0059",W4237768367,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807782505587",W4242601594,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2019-1-78",W4255513205,2019,2019,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
AcP,"10.1628/000389913X13850377150313",W1987619365,2013,2013,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0009",W3122668327,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2020-0090",W4206388486,2020,2020,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/0033725024104243",W3125299713,2002,2002,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,7
AöR,"10.1628/aoer-2023-0023",W4387507023,2023,2023,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2014-1-10",W2323883224,2014,2014,2,2,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,1,2
JZ,"10.1628/jz-2022-0379",W4312850931,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372513X665829",W2322339076,2013,2013,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/002268812799249146",W4240428275,2012,2012,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1985-1-81",W4252134828,1985,1985,0,11,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
AöR,"10.1628/000389114X14018747845249",W2317708122,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/000389910792640912",W194557686,2010,2010,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2022-0097",W4285152321,2022,2022,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2020-1-142",W4239321402,2020,2020,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
AöR,"10.1628/aoer-2019-0033",W4248076893,2019,2019,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268814X13921089733634",W4253828881,2014,2014,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/000389906782068022",W2020014106,2006,2006,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,4
JZ,"10.1628/jz-2014-0007",W4256394956,2014,2014,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/acp-2022-0009",W4225998900,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268806777705564",W1990149598,2006,2006,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0064",W4236126297,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0225",W4248643181,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268816X14569968864344",W4234241002,2016,2016,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-2017-3-297",W2751483642,2017,2017,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
RabelsZ,"10.1628/003372510792985135",W2332628999,2010,2010,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/0033725053723532",W47249218,2003,2003,0,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/000389903780275243",W2027634986,2003,2003,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,3
KJ,"10.5771/0023-4834-1991-1-88",W4249546404,1991,1991,2,2,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
RabelsZ,"10.1628/rabelsz-2022-0023",W4205799451,2022,2022,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372517X14976085322366",W2740853192,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/002268807781449699",W4232925901,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/0033725024122964",W4239834179,2002,2002,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0301",W4242180326,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/000389917X15002739282699",W2753641109,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1988-3-340",W4230733897,1988,1988,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
KritV,"10.5771/2193-7869-2013-3-276",W2331849128,2013,2013,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,2
JZ,"10.1628/002268815X14488742586542",W2336120901,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268816X14582062128765",W2394743237,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372515X14274601496307",W2915333177,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/000389905782273449",W2024084128,2005,2005,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/acp-2018-0004",W2791581522,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/0033725043640913",W2111288977,2004,2004,1,1,Mohr Siebeck,Mohr Siebeck Verlag,1,7
KritV,"10.5771/2193-7869-2020-1-92",W3095936899,2020,2020,3,3,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KJ,"10.5771/0023-4834-2011-3-313",W2396246314,2011,2011,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
RabelsZ,"10.1628/003372515X14373846830548",W2488022064,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0360",W3217720541,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KritV,"10.5771/2193-7869-2007-3-266",W2329764833,2007,2007,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/jz-2020-0147",W4244783042,2020,2020,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/000389109790079378",W2068504557,2009,2009,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/000389109788732735",W2050646005,2009,2009,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
Staat,"10.3790/staa.53.1.31",W2091545507,2014,2014,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,9
RabelsZ,"10.1628/003372507781694620",W196522162,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,1,3
JZ,"10.1628/jz-2020-0361",W4248169150,2020,2020,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2019-0266",W4250682343,2019,2019,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2023-0034",W4323025058,2023,2023,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268810793333285",W4245984877,2010,2010,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2019-4-393",W3113249800,2020,2019,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/jz-2021-0125",W4248657239,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268812800161104",W2063553136,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1989-3-328",W4240899699,1989,1989,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
AöR,"10.1628/000389106780220608",W2029096839,2006,2006,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
RabelsZ,"10.1628/003372508784937275",W4292936222,2008,2008,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0114",W3154289545,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1998-4-574",W4244840748,1998,1998,0,16,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,5,0
AcP,"10.1628/000389914X14213246017537",W2085363227,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268815X14213094934008",W4232447409,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/002268817X14961452610566",W4250094315,2017,2017,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2012-3-247",W4213314431,2012,2012,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,5
JZ,"10.1628/002268809787694761",W4248641358,2009,2009,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/acp-2022-0005",W4214761889,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268817X14840458178970",W2606066310,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807780682510",W4241212315,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807781141096",W4206754642,2007,2007,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-1978-1-88",W4249882290,1978,1978,1,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,2
AcP,"10.1628/acp-2020-0015",W3047150070,2020,2020,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2023-2-135",W4388641136,2023,2023,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KJ,"10.5771/0023-4834-2007-3-224",W2324497296,2007,2007,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,4
JZ,"10.1628/002268817X14858574287269",W2916481523,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0160",W4232012179,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2019-0257",W4234952675,2019,2019,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268814X14128399965895",W2049151046,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AöR,"10.1628/aoer-2018-0029",W2888497831,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,6
JZ,"10.1628/002268813X13617911470000",W4241820048,2013,2013,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2018-0095",W2906273735,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
RabelsZ,"10.1628/0033725024123125",W1989185396,2002,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2013-1-7",W2406250481,2013,2013,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,2
Staat,"10.3790/staa.54.3.349",W1920325424,2015,2015,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,0
AöR,"10.1628/000389103780283459",W2022414752,2003,2003,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2020-0036",W4254233075,2020,2020,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268809789069231",W4232008516,2009,2009,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0096",W2890502705,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268814X13995421377972",W4235610548,2014,2014,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0162",W4233942067,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/jz-2019-0278",W2971823643,2019,2019,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268818X15135943662361",W2905924999,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268808783942481",W1985134124,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2015-1-123",W2314433816,2015,2015,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,12
KJ,"10.5771/0023-4834-1976-3-448",W4242582586,1976,1976,0,8,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
RabelsZ,"10.1628/rabelsz-2023-0086",W4389797794,2023,2023,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372513X665676",W2915129014,2013,2013,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/002268811798379342",W4242926608,2011,2011,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372514X680371",W2513434344,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/jz-2019-0402",W4236895352,2019,2019,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1987-2-258",W4253888133,1987,1987,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/002268816X14491626333159",W2915598048,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268808787082905",W4242219065,2008,2008,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2023-0007",W4315486648,2023,2023,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0270",W4252293313,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2023-1-132",W4323024087,2023,2023,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/jz-2023-0050",W4320923776,2023,2023,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2020-0312",W3090443677,2020,2020,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
KJ,"10.5771/0023-4834-1999-2-295",W3128603305,1999,1999,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/002268807781449725",W4237624049,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268814X14107953702541",W4239680356,2014,2014,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-1998-4-550",W3110454380,1998,1998,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/002268810793333249",W4237694655,2010,2010,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268806777657298",W2091922198,2006,2006,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2006-2-3-150",W2330108773,2006,2006,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,2,2
KJ,"10.5771/0023-4834-1976-1-60",W4251088028,1976,1976,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
RabelsZ,"10.1628/003372505774580950",W1529179625,2005,2005,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807782017705",W2056576582,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372508783285748",W185621851,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
RabelsZ,"10.1628/003372512798955068",W4256363688,2012,2012,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372518X15117807093937",W2781676915,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1968-2-174",W4236345521,1968,1968,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,9
JZ,"10.1628/jz-2018-0309",W4244921093,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2023-1-47",W4385992091,2023,2023,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/jz-2022-0207",W4285143270,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2022-0319",W4313133021,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1983-3-288",W4251240653,1983,1983,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KJ,"10.5771/0023-4834-2018-4-402",W2909250723,2019,2018,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KritV,"10.5771/2193-7869-2005-4-399",W2314217764,2005,2005,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,2,0
JZ,"10.1628/jz-2023-0283",W4387316939,2023,2023,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268814X14158062944474",W4247753471,2014,2014,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268808785792882",W2032579329,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
RabelsZ,"10.1628/rabelsz-2023-0036",W4362654140,2023,2024,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1972-1-112",W4248691079,1972,1972,1,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/jz-2018-0269",W2916972474,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,3
KJ,"10.5771/0023-4834-2020-2-189",W3034004701,2020,2020,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
Staat,"10.3790/staa.49.4.630",W2150306917,2010,2010,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,12
JZ,"10.1628/jz-2012-0008",W4233269006,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2023-0055",W4323024984,2023,2023,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0086",W4252164222,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/aoer-2018-0047",W2954665025,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,5
KJ,"10.5771/0023-4834-1996-1-113",W4244588380,1996,1996,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
