"institution_id","raw_author_name","author_id","cleaned_author_name","cleaned_institution_name","min_pubyear","max_pubyear","publ_cnt","example_id"
,Annika Häutle,A5092993457,Annika Häutle,,2023,2023,1,W4387303755
,Julian Glas,A5092993458,Julian Glas,,2023,2023,1,W4387303755
,Jürgen Kohler,A5092993473,Jürgen Kohler,,2023,2023,1,W4387303780
,Christiaan Wittebol,A5092997023,Christiaan Wittebol,,2023,2023,1,W4387316950
,Heike Jung,A5093084730,Heike Jung,,2023,2023,1,W4387740408
,Matthias Jahn,A5093088955,Matthias Jahn,,2023,2023,1,W4387755892
,Tim Potthast,A5093088962,Tim Potthast,,2023,2023,1,W4387755922
,Kilian Wegner,A5093159842,,,2023,2023,1,W4388132246
,Joachim Münch,A5093159843,,,2023,2023,1,W4388132249
,Jan Zepf,A5093162565,,,2023,2023,1,W4388144144
,Moritz Renner,A5093162567,,,2023,2023,1,W4388144153
,Eva Herzog,A5093162582,,,2023,2023,1,W4388144204
,Hanna Göken,A5093259569,Hanna Göken,,2023,2023,1,W4388660989
,Nikita Rolsing,A5093337377,Nikita Rolsing,,2024,2024,1,W4392205391
,Lorenz Kähler,A5093395168,Lorenz Kähler,,2023,2023,1,W4389226908
,Fabian Stam,A5093395170,Fabian Stam,,2023,2023,1,W4389226919
,Stephan Meder,A5093400688,Stephan Meder,,2023,2023,1,W4389252047
,Martin Kment,A5093400692,Martin Kment,,2023,2023,1,W4389252069
,Laurin I. Rudloff,A5093440127,Laurin I. Rudloff,,2023,2023,1,W4389443046
,Norbert Gross,A5093440147,Norbert Gross,,2023,2023,1,W4389443154
,Nils Schaks,A5093440152,Nils Schaks,,2023,2023,1,W4389443163
,Markus Ogorek,A5093440153,Markus Ogorek,,2023,2023,1,W4389443167
,Martin Morlok,A5093440154,Martin Morlok,,2023,2023,1,W4389443168
,Paul Hüther,A5093821341,Paul Hüther,,2024,2024,1,W4391354416
,Bernd Mertens,A5093821343,Bernd Mertens,,2024,2024,1,W4391354429
,Florian Bode,A5093821351,Florian Bode,,2024,2024,1,W4391354472
,Antonia Steinweg,A5093821352,Antonia Steinweg,,2024,2024,1,W4391354472
,Martin Heger,A5093851420,Martin Heger,,2024,2024,1,W4391489049
,Kubilay Yalçın,A5093851584,Kubilay Yalçın,,2024,2024,1,W4391490191
,Lars Klöhn,A5093851661,Lars Klöhn,,2024,2024,1,W4391490703
,Abbo Junker,A5093935907,Abbo Junker,,2024,2024,1,W4391852135
,Jens Gal,A5094014695,Jens Gal,,2024,2024,1,W4392205397
,Paul Galyga,A5094014703,Paul Galyga,,2024,2024,1,W4392205414
,Lukas Hecht,A5094014704,Lukas Hecht,,2024,2024,1,W4392205414
,Jochen Rauber,A5094014723,Jochen Rauber,,2024,2024,1,W4392205477
,Kevin Franzke,A5094014725,Kevin Franzke,,2024,2024,1,W4392205502
,Jürgen Kohler,A5094135896,Jürgen Kohler,,2024,2024,1,W4392742288
,Haimo Schack,A5094135897,Haimo Schack,,2024,2024,1,W4392742297
,Frank Meyer,A5094135903,Frank Meyer,,2024,2024,1,W4392742315
,Julian Stolz,A5094135907,Julian Stolz,,2024,2024,1,W4392742326
,Joachim Wolf,A5094144702,Joachim Wolf,,2024,2024,1,W4392777312
I4210112296,Anna-Maria Gräfin,A5095479588,Anna-Maria Gräfin,Max Planck Institute for Comparative and International Private Law,2020,2020,1,W4247196333
I4210112296,Von Lösch,A5095479589,Von Lösch,Max Planck Institute for Comparative and International Private Law,2020,2020,1,W4247196333
,Markus Ogorek,A5095658208,Markus Ogorek,,2024,2024,1,W4393954443
,Dian Schefold,A5095658210,Dian Schefold,,2024,2024,1,W4393954467
,Gernot Sydow,A5095774644,Gernot Sydow,,2024,2024,1,W4394938027
